DATETIME,GKS_BESS_RN (DALMP),GKS_BESS_RN (RTLMP),HB_HOUSTON (DALMP),HB_HOUSTON (RTLMP),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
01/11/2026 11:00:00,13.99,12.4975,13.75,11.985,11,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 12:00:00,13.06,12.455,12.67,12.455,12,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 13:00:00,12.58,13.77,12.03,13.77,13,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 14:00:00,11.9,13.2625,11.32,13.2625,14,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 15:00:00,10.89,14.1975,10.38,14.1975,15,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 16:00:00,14.18,14.3075,13.88,14.3075,16,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 17:00:00,18.55,24.5175,20.35,25.3375,17,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 18:00:00,28.94,32.34,37.1,41.8525,18,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 19:00:00,34.97,30.86,40.07,38.3225,19,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 20:00:00,36.62,27.7225,40.31,33.52,20,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 21:00:00,37.55,28.4125,37.22,33.0625,21,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 22:00:00,35.13,27.5925,35,29.755,22,01/11/2026,WEPEAK,JANUARY,2026
01/11/2026 23:00:00,33.11,25.0175,32.47,24.7475,23,01/11/2026,OFFPEAK,JANUARY,2026
01/12/2026 00:00:00,27.31,25.17,28.46,22.95,24,01/11/2026,OFFPEAK,JANUARY,2026
01/12/2026 01:00:00,29.54,23.05,28.89,20.9,1,01/12/2026,OFFPEAK,JANUARY,2026
01/12/2026 02:00:00,26.28,20.6925,27.16,20.12,2,01/12/2026,OFFPEAK,JANUARY,2026
01/12/2026 03:00:00,23.53,20.845,26.85,19.7,3,01/12/2026,OFFPEAK,JANUARY,2026
01/12/2026 04:00:00,24.53,24.2325,27.58,21.0625,4,01/12/2026,OFFPEAK,JANUARY,2026
01/12/2026 05:00:00,25.01,24.3475,29.67,22.815,5,01/12/2026,OFFPEAK,JANUARY,2026
01/12/2026 06:00:00,29.88,31.79,35.07,33.915,6,01/12/2026,OFFPEAK,JANUARY,2026
01/12/2026 07:00:00,41.11,25.9275,44.91,33.29,7,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 08:00:00,42.65,29.09,46.56,38.6425,8,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 09:00:00,34.44,27.85,33.21,28.9625,9,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 10:00:00,24.73,22.1875,22.87,20.4875,10,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 11:00:00,20.25,23.1,20.07,22.385,11,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 12:00:00,17.6,21.125,17.48,19.7425,12,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 13:00:00,15.56,18.03,15.43,16.34,13,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 14:00:00,15.11,16.9525,14.46,15.21,14,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 15:00:00,14.99,16.7775,14.43,14.8325,15,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 16:00:00,15.81,14.695,15.51,13.4375,16,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 17:00:00,24.66,24.24,24.57,22.4175,17,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 18:00:00,35.35,30.28,40.59,27.95,18,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 19:00:00,36.88,27.73,40.29,25.63,19,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 20:00:00,35.73,27.4925,38.09,25.255,20,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 21:00:00,32.49,27.94,34.11,24.41,21,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 22:00:00,28.32,28.275,29.38,23.2275,22,01/12/2026,WDPEAK,JANUARY,2026
01/12/2026 23:00:00,24.02,24.62,24.63,19.455,23,01/12/2026,OFFPEAK,JANUARY,2026
01/13/2026 00:00:00,21.66,24.055,22.9,18.325,24,01/12/2026,OFFPEAK,JANUARY,2026
01/13/2026 01:00:00,21.9,22.3075,18.91,17.34,1,01/13/2026,OFFPEAK,JANUARY,2026
01/13/2026 02:00:00,21.74,22.915,18.94,18.135,2,01/13/2026,OFFPEAK,JANUARY,2026
01/13/2026 03:00:00,21.08,21.845,18.65,18.035,3,01/13/2026,OFFPEAK,JANUARY,2026
01/13/2026 04:00:00,20.43,19.705,18.75,16.5525,4,01/13/2026,OFFPEAK,JANUARY,2026
01/13/2026 05:00:00,20.61,18.3675,19.27,16.4675,5,01/13/2026,OFFPEAK,JANUARY,2026
01/13/2026 06:00:00,23.95,17.2425,22.62,18.1775,6,01/13/2026,OFFPEAK,JANUARY,2026
01/13/2026 07:00:00,28.51,27.3025,27.36,24.2725,7,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 08:00:00,31.52,31.165,30.68,25.4225,8,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 09:00:00,26.76,35.475,25.91,26.8675,9,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 10:00:00,24.66,28.4325,24.15,25.8575,10,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 11:00:00,23.04,26.105,22.55,23.105,11,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 12:00:00,19.9,22.4175,19.31,20.5725,12,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 13:00:00,17.99,20.7425,16.53,19.25,13,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 14:00:00,16.87,18.485,15.98,18.3075,14,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 15:00:00,17.03,15.97,16.23,15.97,15,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 16:00:00,16.58,13.88,15.81,13.88,16,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 17:00:00,24,19.5025,23.77,19.5025,17,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 18:00:00,38.56,28.0925,38.78,26.8175,18,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 19:00:00,36.18,27.4025,36.2,25.19,19,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 20:00:00,31.49,26.185,30.49,24.825,20,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 21:00:00,29.27,25.12,28.04,23.965,21,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 22:00:00,26.17,22.0375,24.05,19.4275,22,01/13/2026,WDPEAK,JANUARY,2026
01/13/2026 23:00:00,24.71,20.3275,22,18.835,23,01/13/2026,OFFPEAK,JANUARY,2026
01/14/2026 00:00:00,22.22,18.03,20.72,17.1325,24,01/13/2026,OFFPEAK,JANUARY,2026
01/14/2026 01:00:00,21.44,21.035,19.6,20.28,1,01/14/2026,OFFPEAK,JANUARY,2026
01/14/2026 02:00:00,20.58,18.185,19.27,17.4875,2,01/14/2026,OFFPEAK,JANUARY,2026
01/14/2026 03:00:00,19.02,17.945,18,19.0925,3,01/14/2026,OFFPEAK,JANUARY,2026
01/14/2026 04:00:00,17.98,15.8825,17.42,16.47,4,01/14/2026,OFFPEAK,JANUARY,2026
01/14/2026 05:00:00,18,15.2525,17.79,16.27,5,01/14/2026,OFFPEAK,JANUARY,2026
01/14/2026 06:00:00,19.63,16.13,20.1,17.9625,6,01/14/2026,OFFPEAK,JANUARY,2026
01/14/2026 07:00:00,22.28,18.0425,22.82,19.89,7,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 08:00:00,21.31,18.485,21.89,20.43,8,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 09:00:00,14.44,7.6425,15.46,9.1,9,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 10:00:00,7.17,-.3125,8,2.595,10,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 11:00:00,1.29,-3.66,1.85,-1.1275,11,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 12:00:00,-1.01,-5.12,.73,-.41,12,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 13:00:00,-1.7,-6.8075,1.17,-1.7125,13,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 14:00:00,-2.61,-9.6825,1,-3.1075,14,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 15:00:00,-3.8,-12.3875,.77,-3.49,15,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 16:00:00,-4.39,-12.5175,.5,-.0425,16,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 17:00:00,2.71,-2.9375,5.4,4.5025,17,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 18:00:00,16.58,17.4425,18.81,17.1525,18,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 19:00:00,18.93,29.3,22.02,29.265,19,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 20:00:00,21.13,29.5275,26.4,29.695,20,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 21:00:00,19.04,28.38,29.12,28.705,21,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 22:00:00,17.37,25.1775,30.45,32.105,22,01/14/2026,WDPEAK,JANUARY,2026
01/14/2026 23:00:00,13.37,13.0025,31.7,34.7325,23,01/14/2026,OFFPEAK,JANUARY,2026
01/15/2026 00:00:00,11,9.6025,29.67,32.92,24,01/14/2026,OFFPEAK,JANUARY,2026
01/15/2026 01:00:00,15.06,9.9275,35.5,36.7,1,01/15/2026,OFFPEAK,JANUARY,2026
01/15/2026 02:00:00,15.68,15.555,33.94,38.81,2,01/15/2026,OFFPEAK,JANUARY,2026
01/15/2026 03:00:00,16.13,3.4125,34.88,31.8175,3,01/15/2026,OFFPEAK,JANUARY,2026
01/15/2026 04:00:00,17.2,-3.0725,35.86,28.545,4,01/15/2026,OFFPEAK,JANUARY,2026
01/15/2026 05:00:00,22.38,13.7925,39.68,30.8975,5,01/15/2026,OFFPEAK,JANUARY,2026
01/15/2026 06:00:00,28.42,25.0825,48.3,29.7025,6,01/15/2026,OFFPEAK,JANUARY,2026
01/15/2026 07:00:00,37.36,25.705,47.49,27.535,7,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 08:00:00,37.16,27.3325,40.92,28.575,8,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 09:00:00,21.57,12.03,22.28,12.4225,9,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 10:00:00,13.55,4.53,14.06,5.4225,10,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 11:00:00,9.63,3.735,9.91,3.705,11,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 12:00:00,7.63,1.2925,7.18,1.7925,12,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 13:00:00,6.63,8.135,5,1.4875,13,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 14:00:00,7.01,10.1075,3.89,1.87,14,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 15:00:00,3.76,15.36,1.15,-.5375,15,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 16:00:00,4.5,20.9125,1.47,-2.5925,16,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 17:00:00,11.16,24.685,9.71,14.13,17,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 18:00:00,29.4,26.535,27.83,24.8275,18,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 19:00:00,27.7,22.99,26.84,23.9975,19,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 20:00:00,24.48,17.7075,24.59,20.695,20,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 21:00:00,21.36,17.7575,21.52,21.5925,21,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 22:00:00,19.21,17.8975,20.14,21.8325,22,01/15/2026,WDPEAK,JANUARY,2026
01/15/2026 23:00:00,18.25,14.345,20.13,16.8775,23,01/15/2026,OFFPEAK,JANUARY,2026
01/16/2026 00:00:00,16.62,14.1375,18.58,16.6875,24,01/15/2026,OFFPEAK,JANUARY,2026
01/16/2026 01:00:00,10.4,10.705,16.01,17.165,1,01/16/2026,OFFPEAK,JANUARY,2026
01/16/2026 02:00:00,7.74,6.355,15.83,16.7625,2,01/16/2026,OFFPEAK,JANUARY,2026
01/16/2026 03:00:00,6.46,5.545,16.36,16.635,3,01/16/2026,OFFPEAK,JANUARY,2026
01/16/2026 04:00:00,5.03,-1.745,16.21,16.545,4,01/16/2026,OFFPEAK,JANUARY,2026
01/16/2026 05:00:00,6.58,.17,18.65,17.6325,5,01/16/2026,OFFPEAK,JANUARY,2026
01/16/2026 06:00:00,13.36,5.0775,22.76,22.57,6,01/16/2026,OFFPEAK,JANUARY,2026
01/16/2026 07:00:00,16.01,8.725,23.92,22.4425,7,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 08:00:00,14.87,8.98,22.15,24.11,8,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 09:00:00,6.5,.1,11.27,6,9,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 10:00:00,-.58,-3.155,3.61,.65,10,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 11:00:00,-1.66,-2.61,.71,0,11,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 12:00:00,-1.62,-2.0325,.5,-2.8575,12,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 13:00:00,-.92,-1.715,.62,-3.375,13,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 14:00:00,-.92,-.8,.01,-2.02,14,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 15:00:00,.5,-4.2375,.62,-2.2475,15,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 16:00:00,2.01,-3.7325,1.02,-3.1125,16,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 17:00:00,6.66,7.38,7.35,9.0525,17,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 18:00:00,24.83,34.1575,24.26,33.8675,18,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 19:00:00,31,30.3525,30.51,30.035,19,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 20:00:00,26.69,27.23,28.36,26.625,20,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 21:00:00,25.49,24.065,28.48,24.0575,21,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 22:00:00,26.13,17.975,28.86,20.5125,22,01/16/2026,WDPEAK,JANUARY,2026
01/16/2026 23:00:00,25.14,16.29,28.28,17.425,23,01/16/2026,OFFPEAK,JANUARY,2026
01/17/2026 00:00:00,21.29,14.1175,25.29,14.4525,24,01/16/2026,OFFPEAK,JANUARY,2026
01/17/2026 01:00:00,12.98,14.495,21.65,14.4175,1,01/17/2026,OFFPEAK,JANUARY,2026
01/17/2026 02:00:00,9.45,14.64,19.93,14.5575,2,01/17/2026,OFFPEAK,JANUARY,2026
01/17/2026 03:00:00,6.08,6.87,18.52,14.09,3,01/17/2026,OFFPEAK,JANUARY,2026
01/17/2026 04:00:00,2.81,-1.1775,19.5,15.245,4,01/17/2026,OFFPEAK,JANUARY,2026
01/17/2026 05:00:00,2.01,-3.055,20.61,16.835,5,01/17/2026,OFFPEAK,JANUARY,2026
01/17/2026 06:00:00,3.49,3.625,23.62,19.505,6,01/17/2026,OFFPEAK,JANUARY,2026
01/17/2026 07:00:00,7.17,7.1725,24.09,21.165,7,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 08:00:00,12.36,15.1425,25.81,23.4475,8,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 09:00:00,12.38,15.145,19.96,20.64,9,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 10:00:00,5.94,6.8175,11,8.065,10,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 11:00:00,2.98,-.305,7.63,1.345,11,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 12:00:00,1.95,-1.61,3.12,.9625,12,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 13:00:00,2.23,-2.1075,2.17,-.2675,13,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 14:00:00,2.34,-2.67,1.64,-1.395,14,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 15:00:00,2.81,-1.455,.5,-1.115,15,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 16:00:00,2.66,1.5775,1.87,.9775,16,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 17:00:00,12.8,15.8825,13.76,11.2825,17,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 18:00:00,25.06,18.245,29.67,34.45,18,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 19:00:00,25.47,19.8825,37.85,48.555,19,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 20:00:00,21.11,13.7825,39.3,52.4575,20,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 21:00:00,18.22,14.55,40.13,57.78,21,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 22:00:00,16.68,7.75,44.87,61.6425,22,01/17/2026,WEPEAK,JANUARY,2026
01/17/2026 23:00:00,15.28,.3725,44.88,46.97,23,01/17/2026,OFFPEAK,JANUARY,2026
01/18/2026 00:00:00,13.25,-1.695,38.32,35.6475,24,01/17/2026,OFFPEAK,JANUARY,2026
01/18/2026 01:00:00,14.24,-2.5225,40.97,35.2425,1,01/18/2026,OFFPEAK,JANUARY,2026
01/18/2026 02:00:00,14.76,-2.655,41.7,33.8275,2,01/18/2026,OFFPEAK,JANUARY,2026
01/18/2026 03:00:00,20.08,-1.9475,42.36,33.545,3,01/18/2026,OFFPEAK,JANUARY,2026
01/18/2026 04:00:00,23.29,-3.2825,41.76,34.9575,4,01/18/2026,OFFPEAK,JANUARY,2026
01/18/2026 05:00:00,26.52,16.1575,43.75,35.6675,5,01/18/2026,OFFPEAK,JANUARY,2026
01/18/2026 06:00:00,36.79,30.755,45.71,30.7525,6,01/18/2026,OFFPEAK,JANUARY,2026
01/18/2026 07:00:00,36.13,26.0775,38.13,26.0775,7,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 08:00:00,37.5,26.375,36.17,26.2525,8,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 09:00:00,26.8,15.6175,22.78,14.335,9,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 10:00:00,22.37,15.165,16.55,2.02,10,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 11:00:00,20.81,23.7375,12.34,1.2825,11,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 12:00:00,17.19,18.5425,6.8,.7375,12,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 13:00:00,14.17,10.365,3.01,.1775,13,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 14:00:00,12.68,10.6,2,.1,14,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 15:00:00,9.25,11.4425,1.1,.555,15,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 16:00:00,7.64,14.89,.69,.7975,16,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 17:00:00,16.04,20.185,12.81,17.41,17,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 18:00:00,34.13,47.325,33.04,42.855,18,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 19:00:00,36.31,43.825,32.79,41.44,19,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 20:00:00,29.97,49.145,29.33,39.4675,20,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 21:00:00,24.68,54.1325,25.04,45.09,21,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 22:00:00,21.8,29.6425,22.7,29.6925,22,01/18/2026,WEPEAK,JANUARY,2026
01/18/2026 23:00:00,20.29,25.7775,20.77,25.595,23,01/18/2026,OFFPEAK,JANUARY,2026
01/19/2026 00:00:00,19.92,24.0025,20.12,23.8675,24,01/18/2026,OFFPEAK,JANUARY,2026
01/19/2026 01:00:00,18.58,20.64,23.54,20.53,1,01/19/2026,OFFPEAK,JANUARY,2026
01/19/2026 02:00:00,17.6,18.45,23.64,18.45,2,01/19/2026,OFFPEAK,JANUARY,2026
01/19/2026 03:00:00,19.92,18.4225,24.73,18.4225,3,01/19/2026,OFFPEAK,JANUARY,2026
01/19/2026 04:00:00,23.31,20.6,28.04,20.495,4,01/19/2026,OFFPEAK,JANUARY,2026
01/19/2026 05:00:00,25.48,24.155,30.04,23.7475,5,01/19/2026,OFFPEAK,JANUARY,2026
01/19/2026 06:00:00,31.3,29.595,36.11,28.44,6,01/19/2026,OFFPEAK,JANUARY,2026
01/19/2026 07:00:00,40.89,26.8525,42.57,25.5125,7,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 08:00:00,42.08,28.305,42.51,23.86,8,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 09:00:00,24.95,18.7625,25.27,14.6475,9,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 10:00:00,15.6,11.5275,16.97,4.0175,10,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 11:00:00,11.14,1.735,14.39,1.19,11,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 12:00:00,5.21,-1.0475,9.15,-.9525,12,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 13:00:00,1.62,-2.3675,5.93,-2.3875,13,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 14:00:00,-1.03,-3.765,4.53,-3.83,14,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 15:00:00,-2.63,-4.5875,3.34,-4.6475,15,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 16:00:00,-4.4,-5.5325,3.49,-5.5125,16,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 17:00:00,-3.31,-3.9,12.86,-3.6375,17,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 18:00:00,12.79,14.1575,23.49,17.9025,18,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 19:00:00,16.67,21.6075,29.4,24.12,19,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 20:00:00,17.61,23.8225,29.52,26.12,20,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 21:00:00,19.61,33.5125,31.07,35.095,21,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 22:00:00,20.99,42.2175,32.01,42.6175,22,01/19/2026,WDPEAK,JANUARY,2026
01/19/2026 23:00:00,24.93,39.1725,34.88,39.2025,23,01/19/2026,OFFPEAK,JANUARY,2026
01/20/2026 00:00:00,24.83,34.03,34.4,33.7775,24,01/19/2026,OFFPEAK,JANUARY,2026
01/20/2026 01:00:00,25.59,32.2875,34.72,32.68,1,01/20/2026,OFFPEAK,JANUARY,2026
01/20/2026 02:00:00,25.01,34.245,36.46,36.2025,2,01/20/2026,OFFPEAK,JANUARY,2026
01/20/2026 03:00:00,23.81,49.3525,39,52.085,3,01/20/2026,OFFPEAK,JANUARY,2026
01/20/2026 04:00:00,25.17,54.65,41.63,61.4525,4,01/20/2026,OFFPEAK,JANUARY,2026
01/20/2026 05:00:00,26.69,57.79,43.54,66.4175,5,01/20/2026,OFFPEAK,JANUARY,2026
01/20/2026 06:00:00,30.07,58.26,54.64,66.55,6,01/20/2026,OFFPEAK,JANUARY,2026
01/20/2026 07:00:00,42.85,57.4675,59.03,67.8025,7,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 08:00:00,45.52,87.82,60.72,108.21,8,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 09:00:00,35.28,98.9425,40.08,136.12,9,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 10:00:00,27.1,25.03,25.02,24.8975,10,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 11:00:00,25.8,23.06,22.31,23.06,11,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 12:00:00,23.16,23.125,21.19,22.7375,12,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 13:00:00,21.13,25.18,18.85,22.8575,13,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 14:00:00,19.69,25.5525,17.81,23.2225,14,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 15:00:00,19.2,25.0725,16.97,23.0025,15,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 16:00:00,19.62,25.8225,17.67,23.8275,16,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 17:00:00,22.7,27.9875,20.68,25.8425,17,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 18:00:00,29.7,29.9175,28.24,29.485,18,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 19:00:00,28.24,31.0425,27.28,29.9575,19,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 20:00:00,27.9,25.6125,25.76,24.8225,20,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 21:00:00,23.51,20.725,21.91,20.3,21,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 22:00:00,21.45,18.1075,21.25,17.9275,22,01/20/2026,WDPEAK,JANUARY,2026
01/20/2026 23:00:00,19.37,16.29,19.78,15.9725,23,01/20/2026,OFFPEAK,JANUARY,2026
01/21/2026 00:00:00,17.96,14.0975,18.24,13.9825,24,01/20/2026,OFFPEAK,JANUARY,2026
01/21/2026 01:00:00,16.06,14.31,15.5,14.2125,1,01/21/2026,OFFPEAK,JANUARY,2026
01/21/2026 02:00:00,16.64,13.535,15.9,13.3975,2,01/21/2026,OFFPEAK,JANUARY,2026
01/21/2026 03:00:00,17.38,14.18,15.95,13.2325,3,01/21/2026,OFFPEAK,JANUARY,2026
01/21/2026 04:00:00,18.52,15.3,16.62,14.12,4,01/21/2026,OFFPEAK,JANUARY,2026
01/21/2026 05:00:00,20.35,17.0575,18.06,15.7475,5,01/21/2026,OFFPEAK,JANUARY,2026
01/21/2026 06:00:00,24.57,21.5,21.86,20.3075,6,01/21/2026,OFFPEAK,JANUARY,2026
01/21/2026 07:00:00,29.73,25.2875,27.51,24.955,7,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 08:00:00,33.6,24.7225,30.83,24.4825,8,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 09:00:00,30.54,20.715,28.64,20.255,9,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 10:00:00,24.5,21.455,22.48,18.4425,10,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 11:00:00,24.35,20.455,22.14,17.9025,11,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 12:00:00,22.27,18.4575,21.24,17.4525,12,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 13:00:00,22.35,17.265,20.94,16.805,13,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 14:00:00,23.07,14.9,21.18,14.48,14,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 15:00:00,22.33,15.335,20.47,15.1325,15,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 16:00:00,21.76,14.2825,19.78,14.05,16,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 17:00:00,26.56,21.2325,25.83,21.0775,17,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 18:00:00,43.16,42.75,43.05,43.0075,18,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 19:00:00,44.15,44.535,43.33,43.8,19,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 20:00:00,41.19,43.35,42.69,42.02,20,01/21/2026,WDPEAK,JANUARY,2026
01/21/2026 21:00:00,38.26,37.3275,38.42,36.455,21,01/21/2026,WDPEAK,JANUARY,2026
