DATETIME,ERCOT (LOAD_FORECAST),ERCOT (NET_LOAD_FORECAST_BID_CLOSE),ERCOT (WIND_STWPF_BIDCLOSE),ERCOT (WIND_COPHSL_BIDCLOSE),ERCOT (SOLAR_COPHSL_BIDCLOSE),ERCOT (RTLOAD),ERCOT (WIND_RTI),ERCOT (SOLAR_GENERATION),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR 
02/15/2026 02:00:00,42612.400024,20991.2801,21575.9,21114.1,0,42498.93,21590.22,,2,02/15/2026,OFFPEAK,FEBRUARY,2026
02/15/2026 03:00:00,41827.859497,20176.9999,21696.7,21215.7,0,41798.66,21660.08,,3,02/15/2026,OFFPEAK,FEBRUARY,2026
02/15/2026 04:00:00,41432.429688,20259.9401,21353.4,20883,0,41247.58,21833.86,,4,02/15/2026,OFFPEAK,FEBRUARY,2026
02/15/2026 05:00:00,41234.05957,20877.6207,20939.4,20469.7,0,41124.89,21173.45,,5,02/15/2026,OFFPEAK,FEBRUARY,2026
02/15/2026 06:00:00,41581.440186,22829.7998,19496.6,19147,0,41544.56,20784.88,,6,02/15/2026,OFFPEAK,FEBRUARY,2026
02/15/2026 07:00:00,42542.369995,24212.3204,19033.6,18744.1,0,42541.49,21042.31,,7,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 08:00:00,43518.26062,24775.3998,18192.6,17950,1196.9,43447.45,20235.53,,8,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 09:00:00,44703.809937,18447.751,16052.1,15867.9,11314.5,44684.25,17164.35,,9,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 10:00:00,45431.9198,11478.1101,13666.1,13565.2,21091.2,45891.11,14318.68,,10,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 11:00:00,46314.559204,11487.1696,12197.3,12121,23119.7,46423.53,12697.58,,11,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 12:00:00,46644.430176,13268.5596,10056.9,10031,23699.4,46549.57,10101.7,,12,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 13:00:00,46597.42981,14519.8593,7868.9,7851.6,24677.4,46551.74,7828.1,,13,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 14:00:00,46585.719482,15785.22,6448.9,6434.1,24893.3,46773.86,6303.9,,14,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 15:00:00,47127.040161,16407.1598,5472.1,5419.4,25271.1,47126.78,5440.18,,15,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 16:00:00,47602.480469,16245.4697,4771,4731.9,26150.7,47820.87,4694.35,,16,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 17:00:00,48454.272583,19913.0294,4304.6,4267.6,23192.2,48512.02,4206.16,,17,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 18:00:00,49287.819702,34317.4502,5246,5120.1,8817.8,49060.64,4249.87,,18,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 19:00:00,49998.360229,43706.3207,5710.1,5570,292.3,49685.14,4473.24,,19,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 20:00:00,49783.641724,43391.4398,6805.5,6650.5,0,49847.92,5662.77,,20,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 21:00:00,49191.050903,40977.2098,8554.6,8364,0,49064.34,7189.44,,21,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 22:00:00,47853.316406,39577.13,9284.4,9045.1,0,47965.42,8435.11,,22,02/15/2026,WEPEAK,FEBRUARY,2026
02/15/2026 23:00:00,46455.70166,37015.3996,10590.4,10328.5,0,46284.11,9546.2,,23,02/15/2026,OFFPEAK,FEBRUARY,2026
02/16/2026 00:00:00,44939.928772,33934.0095,12133.2,11769.9,0,44321.94,11096.35,,24,02/15/2026,OFFPEAK,FEBRUARY,2026
02/16/2026 01:00:00,43271.858643,32581.0096,12402.4,11826.8,0,42822.96,13050.97,,1,02/16/2026,OFFPEAK,FEBRUARY,2026
02/16/2026 02:00:00,41965.55481,31482.0599,13079.1,12502.7,0,41886.8,14066.53,,2,02/16/2026,OFFPEAK,FEBRUARY,2026
02/16/2026 03:00:00,41663.435303,30702.5202,13965.6,13362.7,0,41569.47,14351.69,,3,02/16/2026,OFFPEAK,FEBRUARY,2026
02/16/2026 04:00:00,41748.939209,30152.4292,15026.4,14406.9,0,41725.4,14534.95,,4,02/16/2026,OFFPEAK,FEBRUARY,2026
02/16/2026 05:00:00,42650.458252,30172.7301,16121.8,15500.9,0,42516.39,16094.53,,5,02/16/2026,OFFPEAK,FEBRUARY,2026
02/16/2026 06:00:00,44621.305786,31426.1594,17181.9,16550.4,0,44638.92,18382.09,,6,02/16/2026,OFFPEAK,FEBRUARY,2026
02/16/2026 07:00:00,47636.251099,33548.9699,18034.9,17393.4,0,47444.7,20170.33,,7,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 08:00:00,49798.630127,32971.4207,18384.4,17747.5,1313.9,49094.12,21097.32,,8,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 09:00:00,50049.880249,22686.1006,16942,16369.1,13060.2,49055.37,17875.11,,9,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 10:00:00,49564.570313,11070.0602,16034.4,15519.3,24916.1,49129.98,14358.75,,10,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 11:00:00,49061.490234,7600.3594,16383.9,15868.7,27178.9,48945.14,14330.89,,11,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 12:00:00,48838.049683,6923.7601,16203.9,15704.6,27158,48883.71,14638.22,,12,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 13:00:00,48826.659912,6229.9399,16176.2,15606.9,27268,49112.86,13827,,13,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 14:00:00,49365.720215,5968.0898,16049.1,15473.3,27553.1,49774.84,13242.68,,14,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 15:00:00,49968.940308,4982.5194,16332.6,15737.3,28220.7,50442.71,13403.49,,15,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 16:00:00,50751.899536,3386.0499,17466.7,16989.5,28327.7,51483.83,13391.49,,16,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 17:00:00,51796.380737,6654.7798,18197.9,17691,24515.4,52279.91,14711.45,,17,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 18:00:00,52313.940552,21716.34,19064.9,18521.3,9141.5,52602,17548.89,,18,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 19:00:00,52362.669922,28903.1495,22140.1,21507.8,285.1,52944.04,20991.51,,19,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 20:00:00,52679.50061,27681.9107,24770.7,24093,0,53041.95,24967.76,,20,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 21:00:00,52023.260742,24814.2906,26906.2,26181.5,0,52022.91,25198.38,,21,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 22:00:00,50581.610474,23200.8798,27254.7,26544.7,0,50395.79,25451.16,,22,02/16/2026,WDPEAK,FEBRUARY,2026
02/16/2026 23:00:00,48275.699463,20409.4003,27890.2,27160.3,0,48083.15,25273.34,,23,02/16/2026,OFFPEAK,FEBRUARY,2026
02/17/2026 00:00:00,45769.790039,17674.1701,28381.5,27565.4,0,45605.55,24720.8,,24,02/16/2026,OFFPEAK,FEBRUARY,2026
02/17/2026 01:00:00,43829.309937,15754.877,28798.3,27968.6,0,43681.38,24494.65,,1,02/17/2026,OFFPEAK,FEBRUARY,2026
02/17/2026 02:00:00,42551.469727,13346.0655,28662.6,27858.2,0,42623.5,24366.89,,2,02/17/2026,OFFPEAK,FEBRUARY,2026
02/17/2026 03:00:00,41946.950317,14551.0872,28472.2,27684.7,0,42008.02,24583.47,,3,02/17/2026,OFFPEAK,FEBRUARY,2026
02/17/2026 04:00:00,41770.550049,14515.3708,28300.1,27526.1,0,41917.52,25087.67,,4,02/17/2026,OFFPEAK,FEBRUARY,2026
02/17/2026 05:00:00,42460.190063,15335.7839,28085.1,27336.1,0,42637.46,25785.48,,5,02/17/2026,OFFPEAK,FEBRUARY,2026
02/17/2026 06:00:00,44483.420166,17410.2938,27805,27072.4,0,44591.03,26112.5,,6,02/17/2026,OFFPEAK,FEBRUARY,2026
02/17/2026 07:00:00,47582.0802,20087.3888,27734.7,27026.9,.1,47553.52,26290.67,,7,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 08:00:00,48678.599854,20553.0599,27198,26526.7,1034.5,48802.67,26137.75,,8,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 09:00:00,48672.140747,12589.0395,26587.7,25981,9533.3,48913.65,24058.37,,9,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 10:00:00,48829.151001,3377.6301,26858.9,26279.6,18727.5,48946.72,22517.03,,10,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 11:00:00,48802.930054,665.1495,26722.1,26134.9,21649,49108.55,21740.48,,11,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 12:00:00,48892.029663,-227.4505,26576.2,26000.6,22797.8,49468.5,21048.44,,12,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 13:00:00,49339.359741,-325.4999,26176.1,25540.6,23690.4,50152.91,21097.77,,13,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 14:00:00,51158.6698,-702.4693,26943.8,26265.2,24096.8,51339.94,21075.19,,14,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 15:00:00,52565.350342,68.4298,26356.5,25648.6,24511.8,52086.81,20883.21,,15,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 16:00:00,52873.710205,820.9702,26502.1,25894.8,24280.7,53169.05,21668.84,,16,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 17:00:00,54304.650513,4980.2193,26663,26048.2,20787.6,54092.84,22164.49,,17,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 18:00:00,54800.460815,19131.4192,26104,25431.7,7802.4,54227.59,23225.31,,18,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 19:00:00,54254.900391,26612.3604,26135.1,25517.3,277.3,54634.32,24397.87,,19,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 20:00:00,54669.05957,26762.1097,26039.6,25410.2,0,54599.48,24356.07,,20,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 21:00:00,53853.229858,26059.9602,25893.2,25330.1,0,53396.94,23900.45,,21,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 22:00:00,51820.178589,26868.6148,23951.6,23451.6,0,51785.66,23634.8,,22,02/17/2026,WDPEAK,FEBRUARY,2026
02/17/2026 23:00:00,49341.090698,26909.0415,22071.1,21651,0,49263.57,21658.64,,23,02/17/2026,OFFPEAK,FEBRUARY,2026
02/18/2026 00:00:00,46828.799927,25990.0811,20954.5,20566.5,0,46689.85,19362.08,,24,02/17/2026,OFFPEAK,FEBRUARY,2026
02/18/2026 01:00:00,44679.556824,22936.8193,21058.1,20559.1,0,44432.38,17982.46,,1,02/18/2026,OFFPEAK,FEBRUARY,2026
02/18/2026 02:00:00,43116.558838,22569.4197,19818.9,19359.9,0,43102.66,17462.37,,2,02/18/2026,OFFPEAK,FEBRUARY,2026
02/18/2026 03:00:00,42304.869751,22619.8597,18728.6,18296.7,0,42181.22,17655.06,,3,02/18/2026,OFFPEAK,FEBRUARY,2026
02/18/2026 04:00:00,41859.657349,23472.8594,17569.2,17162.1,0,41819.26,18060.16,,4,02/18/2026,OFFPEAK,FEBRUARY,2026
02/18/2026 05:00:00,42284.773193,25474.1499,16159.2,15778.4,0,42109.18,17841.4,,5,02/18/2026,OFFPEAK,FEBRUARY,2026
02/18/2026 06:00:00,43705.757996,29306.9001,14457.6,14123.3,0,43773.81,15929.78,,6,02/18/2026,OFFPEAK,FEBRUARY,2026
02/18/2026 07:00:00,46567.055664,34527.8295,12634.8,12357.9,.1,46551.03,13613.8,,7,02/18/2026,WDPEAK,FEBRUARY,2026
02/18/2026 08:00:00,47620.441772,36291.2901,11026,10789.2,1129.5,47652.66,11749.8,,8,02/18/2026,WDPEAK,FEBRUARY,2026
02/18/2026 09:00:00,47718.192688,28803.4706,9452.9,9257.7,10324.5,48207.54,9418.45,,9,02/18/2026,WDPEAK,FEBRUARY,2026
02/18/2026 10:00:00,48460.209595,22662.79,7391.2,7234.1,19281.6,48807.69,5831.09,,10,02/18/2026,WDPEAK,FEBRUARY,2026
02/18/2026 11:00:00,49037.290527,21996.39,6162.8,6011.7,21877.4,49871.02,4296.77,,11,02/18/2026,WDPEAK,FEBRUARY,2026
02/18/2026 12:00:00,50024.940552,18773.4295,8976.2,8708.2,22982.7,50603.63,5624.22,,12,02/18/2026,WDPEAK,FEBRUARY,2026
02/18/2026 13:00:00,50813.829712,16731.2307,11461.2,11126.3,23405.6,51451.16,9051.05,,13,02/18/2026,WDPEAK,FEBRUARY,2026
02/18/2026 14:00:00,51967.649414,14367.4013,14920.5,14496.5,23529.1,52377.12,12567.06,,14,02/18/2026,WDPEAK,FEBRUARY,2026
02/18/2026 15:00:00,52893.410278,11911.3606,18461.8,18012,23489.9,53056.82,14565.38,,15,02/18/2026,WDPEAK,FEBRUARY,2026
02/18/2026 16:00:00,53498.969116,9911.9903,21367.3,20930.7,23374.6,53467.94,17288.7,,16,02/18/2026,WDPEAK,FEBRUARY,2026
